time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-17T02:36:29.920Z,36.1148333,-117.8833333,4.32,3.23,ml,53,56,0.02322,0.16,ci,ci38585063,2019-07-17T17:57:52.020Z,"10km NE of Coso Junction, CA",earthquake,0.13,0.29,0.136,91,reviewed,ci,ci
2019-07-17T02:35:27.440Z,36.1195,-117.8871667,4.84,3.07,ml,53,58,0.02623,0.16,ci,ci38585055,2019-07-17T18:05:04.160Z,"10km NNE of Coso Junction, CA",earthquake,0.16,0.4,0.14,68,reviewed,ci,ci
2019-07-17T02:30:50.780Z,36.1136667,-117.8815,5.2,2.73,ml,14,118,0.02192,0.13,ci,ci38585039,2019-07-17T14:18:05.158Z,"10km NE of Coso Junction, CA",earthquake,0.37,0.49,0.038,5,automatic,ci,ci
2019-07-17T02:29:07.380Z,36.1163333,-117.8843333,4.83,4.36,mw,71,53,0.0239,0.19,ci,ci38585023,2019-07-19T22:00:24.040Z,"10km NE of Coso Junction, CA",earthquake,0.13,0.38,,6,reviewed,ci,ci
2019-07-17T01:47:24.810Z,35.6231667,-117.4748333,8.21,3.11,ml,50,29,0.02763,0.15,ci,ci38584855,2019-07-18T01:43:21.040Z,"17km SSW of Searles Valley, CA",earthquake,0.14,0.28,0.133,95,reviewed,ci,ci
2019-07-17T01:06:11.710Z,35.8593333,-117.6926667,4.67,2.55,ml,30,48,0.07753,0.23,ci,ci38584663,2019-07-17T01:37:20.887Z,"21km ESE of Little Lake, CA",earthquake,0.27,0.79,0.101,25,automatic,ci,ci
2019-07-17T00:53:16.170Z,35.6211667,-117.4345,7.72,3.32,ml,60,31,0.0413,0.14,ci,ci38584607,2019-07-17T18:34:44.850Z,"16km S of Searles Valley, CA",earthquake,0.11,0.27,0.129,286,reviewed,ci,ci
2019-07-16T22:50:40.720Z,36.0668333,-117.8383333,0.88,2.59,ml,28,52,0.05238,0.16,ci,ci38584079,2019-07-17T01:14:43.304Z,"10km ENE of Coso Junction, CA",earthquake,0.21,0.39,0.111,25,automatic,ci,ci
2019-07-16T22:38:43.160Z,35.7761667,-117.5878333,2.68,2.65,ml,35,64,0.04026,0.18,ci,ci38583991,2019-07-16T22:49:48.520Z,"17km W of Searles Valley, CA",earthquake,0.23,0.51,0.16,25,automatic,ci,ci
2019-07-16T21:06:21.440Z,35.8791667,-117.6915,7.52,3.05,ml,55,17,0.07628,0.15,ci,ci38583551,2019-07-17T20:24:14.160Z,"20km ESE of Little Lake, CA",earthquake,0.11,0.37,0.142,66,reviewed,ci,ci
2019-07-16T20:24:16.780Z,37.8186667,-121.7603333,11.71,3.2,ml,96,67,0.03456,0.13,nc,nc73225436,2019-07-18T15:28:47.040Z,"12km WSW of Byron, CA",earthquake,0.18,0.28,0.194,81,reviewed,nc,nc
2019-07-16T20:17:51.600Z,35.5498333,-117.4305,3.19,2.76,ml,21,43,0.04479,0.2,ci,ci37421765,2019-07-17T00:31:48.497Z,"24km ESE of Ridgecrest, CA",earthquake,0.23,0.34,0.117,7,reviewed,ci,ci
2019-07-16T20:15:59.040Z,35.678,-117.5176667,6.48,3.6,ml,21,63,0.06981,0.21,ci,ci37421757,2019-07-19T12:38:16.905Z,"14km SW of Searles Valley, CA",earthquake,0.28,0.91,0.127,4,reviewed,ci,ci
2019-07-16T20:15:36.800Z,35.7835,-117.6153333,3.59,4.47,mw,81,31,0.03528,0.21,ci,ci38583335,2019-07-19T22:03:39.040Z,"19km NNE of Ridgecrest, CA",earthquake,0.12,0.35,,6,reviewed,ci,ci
2019-07-16T20:11:01.470Z,37.8186667,-121.7568333,12.38,4.31,mw,136,75,0.03726,0.14,nc,nc73225421,2019-07-21T02:19:36.836Z,"12km WSW of Byron, CA",earthquake,0.17,0.29,,4,reviewed,nc,nc
2019-07-16T19:23:50.120Z,36.1923333,-117.8885,1.85,2.72,ml,27,61,0.07941,0.15,ci,ci38583095,2019-07-16T21:53:12.323Z,"14km SE of Olancha, CA",earthquake,0.27,0.58,0.142,25,automatic,ci,ci
2019-07-16T19:11:48.950Z,36.0251667,-117.8716667,1.85,2.53,ml,35,54,0.02309,0.17,ci,ci38583015,2019-07-17T14:16:45.576Z,"7km ESE of Coso Junction, CA",earthquake,0.24,0.33,0.192,25,automatic,ci,ci
2019-07-16T18:36:26.780Z,35.7383333,-117.5585,8.53,2.69,ml,36,57,0.0835,0.17,ci,ci38582815,2019-07-16T18:47:14.720Z,"14km WSW of Searles Valley, CA",earthquake,0.21,0.63,0.143,26,automatic,ci,ci
2019-07-16T17:05:45.040Z,36.2036667,-117.8958333,1.13,2.9,ml,32,62,0.09209,0.16,ci,ci38582311,2019-07-17T14:17:39.233Z,"13km SE of Olancha, CA",earthquake,0.27,0.69,0.106,26,automatic,ci,ci
2019-07-16T15:59:52.030Z,35.8068333,-117.626,5.9,2.94,ml,45,34,0.0248,0.15,ci,ci38581967,2019-07-16T20:24:39.600Z,"20km WNW of Searles Valley, CA",earthquake,0.12,0.39,0.168,77,reviewed,ci,ci
2019-07-16T15:57:04.410Z,36.1013333,-117.823,2.16,2.96,ml,51,26,0.03047,0.16,ci,ci38581959,2019-07-20T22:04:32.040Z,"13km ENE of Coso Junction, CA",earthquake,0.13,0.21,0.144,70,reviewed,ci,ci
2019-07-16T14:38:46.020Z,35.989,-117.411,0.89,3.46,ml,65,38,0.09348,0.2,ci,ci38581455,2019-07-20T21:58:01.040Z,"25km N of Searles Valley, CA",earthquake,0.13,0.28,0.111,109,reviewed,ci,ci
2019-07-16T14:02:10.810Z,36.1198333,-117.8223333,2.31,2.64,ml,27,50,0.02643,0.16,ci,ci38581239,2019-07-16T14:12:46.550Z,"14km NE of Coso Junction, CA",earthquake,0.23,0.36,0.165,26,automatic,ci,ci
2019-07-16T13:16:50.230Z,35.6586685,-117.4736633,4.14,3.08,ml,55,65,0.07261,0.14,ci,ci38580911,2019-07-20T22:02:25.040Z,"14km SSW of Searles Valley, CA",earthquake,0.18,0.66,0.224,20,reviewed,ci,ci
2019-07-16T13:16:17.360Z,35.6313333,-117.4255,3.47,2.57,ml,32,75,0.05381,0.15,ci,ci38580903,2019-07-16T13:26:59.710Z,"15km S of Searles Valley, CA",earthquake,0.27,0.72,0.148,25,automatic,ci,ci
2019-07-16T10:57:49.870Z,35.5716667,-117.4428333,2.76,2.6,ml,30,68,0.02164,0.15,ci,ci38580143,2019-07-16T11:08:46.900Z,"22km ESE of Ridgecrest, CA",earthquake,0.25,0.42,0.161,25,automatic,ci,ci
2019-07-16T10:52:32.670Z,35.5973333,-117.3715,5.88,3.48,mlr,61,25,0.06943,0.16,ci,ci38580111,2019-07-19T14:13:47.040Z,"19km S of Trona, CA",earthquake,0.13,0.33,0.162,147,reviewed,ci,ci
2019-07-16T10:18:16.129Z,45.8755,-111.3348,5,2.8,ml,,67,0.029,0.56,us,us70004la4,2019-07-17T00:43:18.579Z,"2km N of Manhattan, Montana",earthquake,1.6,1.9,0.063,33,reviewed,us,us
2019-07-16T09:42:34.540Z,35.7936667,-117.6228333,2.69,2.76,ml,41,33,0.03015,0.2,ci,ci38579815,2019-07-16T17:04:41.050Z,"20km NNE of Ridgecrest, CA",earthquake,0.17,0.36,0.125,33,reviewed,ci,ci
2019-07-16T09:42:12.640Z,35.9498333,-117.6776667,0.76,2.51,ml,26,47,0.1113,0.21,ci,ci38579807,2019-07-16T09:46:00.981Z,"21km E of Little Lake, CA",earthquake,0.27,0.55,0.216,25,automatic,ci,ci
2019-07-16T08:42:27.860Z,35.5433333,-117.3801667,2.42,2.69,ml,29,73,0.02234,0.16,ci,ci38579535,2019-07-16T09:07:19.196Z,"25km S of Trona, CA",earthquake,0.28,0.44,0.16,26,automatic,ci,ci
2019-07-16T08:39:47.100Z,35.5841675,-117.6198349,5.91,2.68,ml,49,48,0.1161,0.16,ci,ci38579511,2019-07-16T21:37:14.906Z,"6km SE of Ridgecrest, CA",earthquake,0.17,0.79,0.205,24,automatic,ci,ci
2019-07-16T07:51:09.820Z,35.6735,-117.538,9.42,2.89,ml,31,60,0.1065,0.12,ci,ci38579271,2019-07-16T07:55:02.387Z,"14km ENE of Ridgecrest, CA",earthquake,0.19,0.52,0.115,24,automatic,ci,ci
2019-07-16T05:29:42.670Z,36.0576667,-117.8565,2.24,2.7,ml,26,53,0.0569,0.18,ci,ci38578575,2019-07-17T14:17:31.767Z,"8km E of Coso Junction, CA",earthquake,0.3,0.41,0.158,26,automatic,ci,ci
2019-07-16T05:26:52.710Z,35.7923333,-117.6245,3.07,3.55,ml,55,30,0.03205,0.17,ci,ci38578567,2019-07-17T05:28:34.426Z,"20km NNE of Ridgecrest, CA",earthquake,0.11,0.24,0.121,152,reviewed,ci,ci
2019-07-16T04:52:28.230Z,35.876,-117.6795,4.54,2.97,ml,54,20,0.07554,0.15,ci,ci38578455,2019-07-16T17:35:35.270Z,"22km ESE of Little Lake, CA",earthquake,0.11,0.32,0.14,73,reviewed,ci,ci
2019-07-16T03:35:48.790Z,35.6595,-117.4468333,11.07,2.81,ml,28,68,0.07391,0.17,ci,ci38578079,2019-07-16T03:46:25.710Z,"13km SSW of Searles Valley, CA",earthquake,0.31,0.51,0.2,25,automatic,ci,ci
2019-07-16T03:32:11.650Z,35.852,-117.675,8.06,3.21,ml,57,21,0.07262,0.15,ci,ci38578055,2019-07-16T19:48:22.286Z,"23km ESE of Little Lake, CA",earthquake,0.11,0.33,0.208,92,reviewed,ci,ci
2019-07-16T03:12:10.110Z,36.1963333,-117.8925,1.97,2.83,ml,23,94,0.08429,0.15,ci,ci38577951,2019-07-16T03:23:01.800Z,"14km SE of Olancha, CA",earthquake,0.4,0.71,0.175,26,automatic,ci,ci
2019-07-16T02:47:05.040Z,35.6321667,-117.4303333,4.82,3.8,mw,62,37,0.03333,0.15,ci,ci38577831,2019-07-17T02:48:40.016Z,"15km S of Searles Valley, CA",earthquake,0.12,0.24,,6,reviewed,ci,ci
2019-07-16T02:35:52.760Z,35.8684998,-117.7056656,6.69,2.96,ml,45,39,0.07676,0.24,ci,ci38577799,2019-07-16T16:28:52.112Z,"20km ESE of Little Lake, CA",earthquake,0.27,0.63,0.202,23,reviewed,ci,ci
2019-07-16T01:05:07.610Z,35.9493333,-117.7083333,2.46,2.66,ml,25,65,0.088,0.17,ci,ci38577391,2019-07-16T01:15:49.800Z,"18km E of Little Lake, CA",earthquake,0.27,0.62,0.186,25,automatic,ci,ci
2019-07-16T00:50:22.070Z,35.9453316,-117.7034988,2.2,3.08,ml,44,33,0.09275,0.14,ci,ci38577303,2019-07-21T04:04:16.040Z,"18km E of Little Lake, CA",earthquake,0.19,0.43,0.322,25,automatic,ci,ci
2019-07-16T00:26:09.560Z,36.0281667,-117.319,6,2.86,ml,10,141,0.14,0.1,ci,ci38577167,2019-07-16T15:23:21.527Z,"30km N of Trona, CA",earthquake,0.27,1.91,0.14,60,reviewed,ci,ci
2019-07-15T21:50:40.820Z,35.9691667,-117.2736667,1.5,2.73,ml,21,74,0.07844,0.19,ci,ci38576447,2019-07-15T22:59:07.093Z,"25km NNE of Trona, CA",earthquake,0.31,0.73,0.127,26,automatic,ci,ci
2019-07-15T21:29:53.010Z,35.678,-117.506,9.16,3.69,mw,54,31,0.06825,0.16,ci,ci38576311,2019-07-17T05:48:58.387Z,"14km SW of Searles Valley, CA",earthquake,0.14,0.33,,6,reviewed,ci,ci
2019-07-15T21:13:55.830Z,35.6716652,-117.5258331,6.38,3.17,ml,48,60,0.09954,0.18,ci,ci38576223,2019-07-16T18:39:24.618Z,"15km ENE of Ridgecrest, CA",earthquake,0.21,0.79,0.241,20,reviewed,ci,ci
2019-07-15T20:46:50.960Z,37.2723333,-121.6455,6.83,3.3,mw,106,50,0.02575,0.08,nc,nc73224146,2019-07-17T21:42:51.492Z,"16km N of Morgan Hill, CA",earthquake,0.09,0.2,,4,reviewed,nc,nc
2019-07-15T20:30:45.880Z,36.127,-117.8275,2.06,2.62,ml,25,52,0.02406,0.15,ci,ci38576015,2019-07-17T14:18:23.627Z,"14km NE of Coso Junction, CA",earthquake,0.28,0.32,0.168,26,automatic,ci,ci
2019-07-15T20:21:19.320Z,36.0615,-117.8538333,1.25,2.73,ml,25,54,0.05597,0.14,ci,ci38575967,2019-07-16T03:43:24.494Z,"9km ENE of Coso Junction, CA",earthquake,0.24,0.31,0.136,25,automatic,ci,ci
2019-07-15T19:14:51.590Z,35.9521667,-117.4853333,2.4,2.56,ml,40,30,0.1056,0.15,ci,ci38575655,2019-07-15T21:26:06.361Z,"22km NNW of Searles Valley, CA",earthquake,0.18,0.56,0.18,42,reviewed,ci,ci
2019-07-15T18:34:49.190Z,35.9118333,-117.6978333,3.84,3,ml,23,51,0.05271,0.16,ci,ci38575455,2019-07-16T18:39:42.961Z,"19km E of Little Lake, CA",earthquake,0.29,0.72,0.143,25,reviewed,ci,ci
2019-07-15T18:34:00.060Z,36.0595,-117.8495,2.12,2.64,ml,24,53,0.05812,0.12,ci,ci38575431,2019-07-15T18:45:11.480Z,"9km E of Coso Junction, CA",earthquake,0.19,0.23,0.267,25,automatic,ci,ci
2019-07-15T16:06:10.290Z,35.7428333,-117.5085,1.73,2.88,ml,30,61,0.1605,0.14,ci,ci38574551,2019-07-15T16:16:59.610Z,"10km WSW of Searles Valley, CA",earthquake,0.23,0.74,0.155,25,automatic,ci,ci
2019-07-15T15:43:36.570Z,35.672,-117.4125,8.54,3.61,mw,79,25,0.0114,0.15,ci,ci38574407,2019-07-17T18:30:57.903Z,"11km S of Searles Valley, CA",earthquake,0.1,0.24,,6,reviewed,ci,ci
2019-07-15T14:54:19.990Z,36.0808333,-117.8876667,0.18,2.65,ml,25,57,0.04528,0.16,ci,ci38574143,2019-07-15T14:58:05.116Z,"7km NE of Coso Junction, CA",earthquake,0.25,0.45,0.145,25,automatic,ci,ci
2019-07-15T14:13:57.290Z,36.1071667,-117.8476667,3.59,2.66,ml,25,53,0.01191,0.16,ci,ci38573879,2019-07-15T14:17:49.197Z,"11km NE of Coso Junction, CA",earthquake,0.28,0.46,0.198,25,automatic,ci,ci
2019-07-15T13:29:35.260Z,36.067,-117.8466667,1.67,2.67,ml,22,93,0.05091,0.15,ci,ci38573671,2019-07-17T14:18:19.960Z,"10km ENE of Coso Junction, CA",earthquake,0.27,0.34,0.212,25,automatic,ci,ci
2019-07-15T12:38:14.220Z,35.9308333,-117.7001667,2.79,2.57,ml,24,82,0.09715,0.11,ci,ci38573423,2019-07-15T12:49:21.580Z,"19km E of Little Lake, CA",earthquake,0.2,0.93,0.233,25,automatic,ci,ci
2019-07-15T12:25:44.970Z,36.1056671,-117.9126663,1.91,3.01,ml,46,57,0.04829,0.17,ci,ci38573335,2019-07-15T13:33:09.059Z,"8km NNE of Coso Junction, CA",earthquake,0.22,0.35,0.245,24,reviewed,ci,ci
2019-07-15T11:58:14.050Z,36.0751667,-117.8546667,-0.01,2.63,ml,17,80,0.04233,0.24,ci,ci38573175,2019-07-15T12:02:16.661Z,"9km ENE of Coso Junction, CA",earthquake,0.48,31.61,0.215,25,automatic,ci,ci
2019-07-15T10:57:21.969Z,35.13766667,-95.351,7,2.63,ml,27,238,0.8512329591,0.17,ok,ok2019ntcu,2019-07-15T20:21:51.040Z,"3km E of Quinton, Oklahoma",earthquake,,2.7,0.21,7,reviewed,ok,ok
2019-07-15T10:39:32.830Z,35.9316667,-117.7148333,3.26,2.62,ml,25,56,0.05476,0.14,ci,ci38572791,2019-07-15T10:50:49.110Z,"17km E of Little Lake, CA",earthquake,0.21,0.62,0.184,26,automatic,ci,ci
2019-07-15T10:29:10.390Z,35.6843333,-117.4761667,10.18,2.86,ml,30,64,0.09828,0.16,ci,ci38572735,2019-07-15T10:39:39.980Z,"11km SW of Searles Valley, CA",earthquake,0.28,0.62,0.155,25,automatic,ci,ci
2019-07-15T10:18:36.610Z,35.9271667,-117.72,2.63,2.88,ml,40,35,0.06017,0.17,ci,ci38572695,2019-07-15T19:50:57.620Z,"17km E of Little Lake, CA",earthquake,0.15,0.32,0.11,83,reviewed,ci,ci
2019-07-15T08:42:10.070Z,36.0535,-117.858,1.87,2.74,ml,24,80,0.05268,0.14,ci,ci38572063,2019-07-15T08:46:04.323Z,"8km E of Coso Junction, CA",earthquake,0.26,0.35,0.165,26,automatic,ci,ci
2019-07-15T08:38:45.270Z,36.0561667,-117.852,2.16,4.21,mw,64,52,0.05748,0.15,ci,ci38572055,2019-07-19T22:09:10.040Z,"9km E of Coso Junction, CA",earthquake,0.12,0.18,,4,reviewed,ci,ci
2019-07-15T08:10:58.630Z,35.6698333,-117.5153333,10.06,2.66,ml,30,62,0.1897,0.15,ci,ci38571887,2019-07-15T18:34:15.021Z,"15km SW of Searles Valley, CA",earthquake,0.26,0.67,0.176,25,automatic,ci,ci
2019-07-15T07:57:13.529Z,36.87833333,-97.42533333,7.91,2.86,ml,97,104,0,0.2,ok,ok2019nswv,2019-07-16T12:07:18.999Z,"16km WNW of Blackwell, Oklahoma",earthquake,,0.5,0.21,40,reviewed,ok,ok
2019-07-15T07:14:01.150Z,35.9225,-117.6836667,1.18,2.91,ml,24,51,0.03704,0.2,ci,ci38571639,2019-07-15T07:18:07.763Z,"20km E of Little Lake, CA",earthquake,0.28,0.53,0.103,26,automatic,ci,ci
2019-07-15T06:43:55.510Z,38.8241667,-122.8575,3.02,2.77,ml,76,42,0.003409,0.06,nc,nc73223486,2019-07-17T16:16:03.407Z,"10km WNW of The Geysers, CA",earthquake,0.11,0.16,0.166,40,reviewed,nc,nc
2019-07-15T06:39:55.730Z,35.3689995,-117.8461685,1.55,3.08,ml,71,31,0.1014,0.21,ci,ci38571423,2019-07-15T14:55:28.005Z,"19km W of Johannesburg, CA",earthquake,0.18,0.57,0.255,23,automatic,ci,ci
2019-07-15T04:55:56.450Z,35.6151657,-117.6026688,7.03,3.02,ml,58,44,0.118,0.16,ci,ci38570919,2019-07-16T16:34:05.346Z,"7km E of Ridgecrest, CA",earthquake,0.17,0.66,0.338,17,reviewed,ci,ci
2019-07-15T04:14:39.010Z,35.7231667,-117.5316667,8.09,2.67,ml,30,60,0.1476,0.15,ci,ci38570711,2019-07-15T04:25:24.590Z,"12km WSW of Searles Valley, CA",earthquake,0.28,1.18,0.116,25,automatic,ci,ci
2019-07-15T03:41:08.109Z,36.87566667,-97.43183333,7.99,2.84,ml,93,102,0,0.2,ok,ok2019nsok,2019-07-15T18:15:18.540Z,"16km WNW of Blackwell, Oklahoma",earthquake,,0.5,0.23,38,reviewed,ok,ok
2019-07-15T03:12:42.360Z,35.6246667,-117.4325,4.77,2.5,ml,25,69,0.04512,0.15,ci,ci38570351,2019-07-15T03:23:24.270Z,"16km S of Searles Valley, CA",earthquake,0.27,0.58,0.172,25,automatic,ci,ci
2019-07-15T02:54:39.640Z,35.6645,-117.504,8.98,3.64,mw,69,31,0.06539,0.15,ci,ci38570271,2019-07-17T06:19:43.915Z,"15km SW of Searles Valley, CA",earthquake,0.1,0.23,,4,reviewed,ci,ci
2019-07-15T00:35:36.980Z,36.0755,-117.8775,2.22,2.67,ml,25,55,0.04582,0.1,ci,ci38569583,2019-07-15T00:46:17.240Z,"7km ENE of Coso Junction, CA",earthquake,0.17,0.23,0.192,25,automatic,ci,ci
2019-07-15T00:16:18.190Z,35.6935005,-117.5518341,3.44,2.55,ml,39,59,0.1617,0.18,ci,ci38569463,2019-07-15T02:45:33.132Z,"14km NE of Ridgecrest, CA",earthquake,0.25,0.92,0.247,25,automatic,ci,ci
2019-07-14T23:15:55.110Z,36.0906677,-117.8653336,3.75,3.12,ml,51,52,0.02816,0.17,ci,ci38569191,2019-07-15T15:45:26.109Z,"9km NE of Coso Junction, CA",earthquake,0.19,0.35,0.322,20,automatic,ci,ci
2019-07-14T22:38:05.800Z,35.5935,-117.3806667,6.53,3.41,ml,48,30,0.06682,0.14,ci,ci38569055,2019-07-14T23:00:39.150Z,"19km S of Trona, CA",earthquake,0.15,0.33,0.159,128,reviewed,ci,ci
2019-07-14T22:22:28.850Z,35.6106667,-117.4655,2.36,2.93,ml,31,66,0.1187,0.15,ci,ci38568991,2019-07-14T22:33:18.460Z,"18km SSW of Searles Valley, CA",earthquake,0.26,0.81,0.106,26,automatic,ci,ci
2019-07-14T22:01:45.930Z,35.6201667,-117.4328333,0.71,2.53,ml,28,69,0.1101,0.18,ci,ci38568903,2019-07-14T22:05:38.063Z,"17km S of Searles Valley, CA",earthquake,0.31,1.17,0.088,25,automatic,ci,ci
2019-07-14T20:40:15.710Z,36.1095009,-117.882164,0.52,3.23,ml,41,149,0.02353,0.16,ci,ci38568511,2019-07-16T18:41:44.742Z,"9km NE of Coso Junction, CA",earthquake,0.31,0.37,0.177,24,reviewed,ci,ci
2019-07-14T20:37:06.750Z,35.7654991,-117.5824966,6.33,3.03,ml,48,55,0.1544,0.17,ci,ci38568471,2019-07-17T14:17:14.569Z,"16km W of Searles Valley, CA",earthquake,0.18,0.78,0.189,20,reviewed,ci,ci
2019-07-14T19:01:51.450Z,36.1651667,-117.8663333,1.27,2.51,ml,36,54,0.04839,0.15,ci,ci37421669,2019-07-15T20:07:25.200Z,"15km NNE of Coso Junction, CA",earthquake,0.18,0.29,0.132,37,reviewed,ci,ci
2019-07-14T16:51:13.710Z,36.1806667,-117.8786667,1.52,2.56,ml,21,59,0.06584,0.17,ci,ci38567391,2019-07-14T17:02:06.420Z,"16km SE of Olancha, CA",earthquake,0.34,0.73,0.205,25,automatic,ci,ci
2019-07-14T14:00:16.900Z,35.5880013,-117.387001,0.7,2.97,ml,61,48,0.06131,0.13,ci,ci38566311,2019-07-19T20:09:28.040Z,"20km S of Trona, CA",earthquake,0.15,0.42,0.243,24,reviewed,ci,ci
2019-07-14T12:54:26.410Z,35.931,-117.6715,2.18,2.86,ml,27,50,0.12,0.16,ci,ci38565935,2019-07-14T14:12:14.350Z,"21km E of Little Lake, CA",earthquake,0.21,0.53,0.142,25,automatic,ci,ci
2019-07-14T12:29:33.750Z,35.3354988,-117.9154968,5.8,2.99,ml,74,36,0.08867,0.21,ci,ci38565815,2019-07-17T05:49:20.040Z,"24km NNE of California City, CA",earthquake,0.18,0.86,0.311,22,reviewed,ci,ci
2019-07-14T12:27:03.560Z,35.6570015,-117.4876633,-0.28,2.99,ml,54,64,0.07334,0.16,ci,ci38565791,2019-07-16T18:42:22.979Z,"14km SSW of Searles Valley, CA",earthquake,0.17,0.48,0.182,22,reviewed,ci,ci
2019-07-14T11:46:11.040Z,35.7828333,-117.624,4.92,2.77,ml,26,67,0.1174,0.18,ci,ci38565567,2019-07-14T14:03:22.077Z,"19km NNE of Ridgecrest, CA",earthquake,0.28,1.06,0.253,25,automatic,ci,ci
2019-07-14T11:13:23.970Z,35.653,-117.4978333,8.19,2.55,ml,30,63,0.07243,0.15,ci,ci38565471,2019-07-14T11:24:36.260Z,"15km SSW of Searles Valley, CA",earthquake,0.26,0.77,0.136,25,automatic,ci,ci
2019-07-14T11:00:08.640Z,36.1956673,-117.8951645,0.46,3.26,ml,52,52,0.08448,0.19,ci,ci38565431,2019-07-16T18:42:31.652Z,"14km SE of Olancha, CA",earthquake,0.19,0.41,0.215,23,reviewed,ci,ci
2019-07-14T09:19:45.440Z,35.9733333,-117.4421667,1.01,2.55,ml,18,156,0.1708,0.35,ci,ci38565015,2019-07-14T09:23:36.455Z,"23km N of Searles Valley, CA",earthquake,1.24,2.02,0.28,25,automatic,ci,ci
2019-07-14T08:13:59.010Z,35.6808333,-117.5158333,8.85,2.66,ml,30,61,0.1038,0.16,ci,ci38564551,2019-07-14T08:53:19.456Z,"14km SW of Searles Valley, CA",earthquake,0.25,0.81,0.196,25,automatic,ci,ci
2019-07-14T07:46:23.460Z,35.9801667,-117.6751667,1.74,2.54,ml,22,63,0.1085,0.12,ci,ci38564423,2019-07-14T07:50:15.986Z,"21km ENE of Little Lake, CA",earthquake,0.21,0.45,0.156,25,automatic,ci,ci
2019-07-14T07:07:52.810Z,35.9146667,-117.6708333,7.75,2.69,ml,26,52,0.1241,0.2,ci,ci38564247,2019-07-14T07:18:57.610Z,"21km E of Little Lake, CA",earthquake,0.3,1.28,0.142,25,automatic,ci,ci
2019-07-14T06:34:15.320Z,35.9118333,-117.6588333,1.43,2.61,ml,23,54,0.1343,0.14,ci,ci38564143,2019-07-14T07:01:23.338Z,"22km E of Little Lake, CA",earthquake,0.19,0.42,0.125,25,automatic,ci,ci
2019-07-14T06:06:39.330Z,35.8885002,-117.7235031,3.64,3.3,ml,52,38,0.08656,0.16,ci,ci38564031,2019-07-14T09:21:04.040Z,"17km ESE of Little Lake, CA",earthquake,0.17,0.56,0.223,19,reviewed,ci,ci
2019-07-14T06:03:17.300Z,35.9788322,-117.671669,1.79,3.48,ml,47,40,0.08889,0.18,ci,ci38564023,2019-07-15T06:04:47.708Z,"22km ENE of Little Lake, CA",earthquake,0.18,0.42,0.2,16,reviewed,ci,ci
2019-07-14T05:35:33.130Z,35.6223333,-117.4358333,2.84,2.71,ml,31,68,0.04171,0.15,ci,ci38563879,2019-07-14T06:01:52.982Z,"16km S of Searles Valley, CA",earthquake,0.25,0.48,0.185,25,automatic,ci,ci
2019-07-14T05:26:24.340Z,35.9758339,-117.6721649,2.01,3.08,ml,43,36,0.03301,0.16,ci,ci38563839,2019-07-16T18:42:37.676Z,"22km ENE of Little Lake, CA",earthquake,0.21,0.3,0.273,23,reviewed,ci,ci
2019-07-14T03:48:50.470Z,35.5981667,-117.4306667,2.45,2.76,ml,29,68,0.02821,0.13,ci,ci38563263,2019-07-14T07:52:28.333Z,"19km S of Searles Valley, CA",earthquake,0.23,0.34,0.177,26,automatic,ci,ci
2019-07-14T03:05:59.060Z,36.87633333,-97.43266667,7.9,2.74,ml,78,102,0,0.17,ok,ok2019nqrs,2019-07-15T13:45:01.524Z,"15km WNW of Blackwell, Oklahoma",earthquake,,0.5,0.28,35,reviewed,ok,ok
2019-07-14T02:28:17.630Z,35.7913333,-117.6178333,2.68,2.69,ml,29,53,0.1208,0.16,ci,ci38562719,2019-07-14T06:52:35.131Z,"20km W of Searles Valley, CA",earthquake,0.22,1.05,0.151,25,automatic,ci,ci
2019-07-14T01:52:46.137Z,45.8811,-111.3693,5.96,4,mb,,54,0.337,0.65,us,us70004jv8,2019-07-17T16:30:42.513Z,"3km NW of Manhattan, Montana",earthquake,1.9,5.4,0.118,19,reviewed,us,us
2019-07-14T00:43:06.150Z,36.1868333,-117.8911667,2.38,2.51,ml,21,77,0.0751,0.2,ci,ci38562239,2019-07-14T01:48:16.082Z,"15km SE of Olancha, CA",earthquake,0.39,0.73,0.168,24,automatic,ci,ci
2019-07-13T23:11:51.160Z,35.5838333,-117.3505,2.08,2.8,ml,26,77,0.05986,0.18,ci,ci38561879,2019-07-13T23:23:07.420Z,"20km S of Trona, CA",earthquake,0.28,0.63,0.145,25,automatic,ci,ci
2019-07-13T23:03:35.910Z,35.934166,-117.6975021,1.48,3.22,ml,46,33,0.1024,0.22,ci,ci38561855,2019-07-16T18:42:51.308Z,"19km E of Little Lake, CA",earthquake,0.23,0.71,0.321,22,reviewed,ci,ci
2019-07-13T22:58:40.530Z,35.6861649,-117.5413361,5.36,3.48,ml,53,60,0.1185,0.16,ci,ci38561839,2019-07-16T18:44:20.977Z,"14km ENE of Ridgecrest, CA",earthquake,0.2,1.01,0.369,19,reviewed,ci,ci
2019-07-13T22:05:12.430Z,35.5235,-117.3805,7.86,3.08,ml,59,26,0.01311,0.15,ci,ci38561631,2019-07-18T20:59:34.220Z,"27km S of Trona, CA",earthquake,0.11,0.31,0.149,142,reviewed,ci,ci
